inspectionid,dbaname,akaname,license,facilitytype,risk,address,city,state,zip,inspectiondate,inspectiontype,results,latitude,longitude,location
60319,"g.m.warehouse,inc.","g.m.warehouse,inc.",2004289.0,wholesale,risk 3 (low),3925 w 43rd st ,chicago,il,60632.0,02/18/2010,license re-inspection,pass,41.81510592,-87.72241743,"(41.81510592385243, -87.72241742836223)"
60320,subway,subway,1840841.0,restaurant,risk 1 (high),3207 w 47th pl ,chicago,il,60632.0,02/18/2010,canvass re-inspection,pass w/ conditions,41.80670863,-87.70424678,"(41.80670863409052, -87.70424677970448)"
60321,"kids imaginations, inc.","kids imaginations, inc.",1330715.0,children's services facility,risk 1 (high),5334 s archer ave ,chicago,il,60632.0,02/19/2010,license,fail,41.79904124,-87.74123049,"(41.79904124083891, -87.74123048612732)"
60322,wing wah lau restaurant,wing wah lau restaurant,2020867.0,restaurant,risk 1 (high),4340 s archer ave ,chicago,il,60632.0,02/19/2010,license,fail,41.81455427,-87.7037213,"(41.814554270530905, -87.70372129941862)"
60323,"don beto grill, inc.","don beto grill, inc.",1959977.0,restaurant,risk 1 (high),2430 w 47th st ,chicago,il,60632.0,02/19/2010,canvass re-inspection,pass,41.8085319,-87.6855906,"(41.808531901131886, -87.68559060232674)"
60324,super carniceria el pollo,super carniceria el pollo,41768.0,grocery store,risk 1 (high),2458 w 47th st ,chicago,il,60632.0,02/19/2010,canvass,pass w/ conditions,41.80851351,-87.68655702,"(41.808513511398374, -87.68655702431569)"
60325,academy of global citizenship,academy of global citizenship,1980678.0,school,risk 1 (high),4647 w 47th st ,chicago,il,60632.0,02/22/2010,canvass,fail,41.80755107,-87.74009675,"(41.80755106726146, -87.74009675088773)"
60326,la cebollita restaurant,la cebollita restaurant,1145606.0,restaurant,risk 1 (high),4343 w 47th st ,chicago,il,60632.0,02/22/2010,complaint,fail,41.80764585,-87.73272528,"(41.80764585138776, -87.73272527973798)"
60327,mexican restaurant,mariscos luis,1305117.0,restaurant,risk 1 (high),4225 w 47th st ,chicago,il,60632.0,02/22/2010,complaint,pass,41.80768469,-87.72964243,"(41.80768469489128, -87.72964242714635)"
60328,"usa zabiha halal distributors, llc.","usa zabiha halal distributors, llc.",1893718.0,wholesale,risk 3 (low),401 n trumbull ave ,chicago,il,60624.0,02/23/2010,complaint re-inspection,pass,41.88841269,-87.71229514,"(41.888412689483964, -87.71229513863726)"
60329,dollar general  store # 12061,dollar general store #12061,2009491.0,grocery store,risk 3 (low),4046 w roosevelt rd ,chicago,il,60624.0,02/23/2010,license re-inspection,fail,41.86625493,-87.72704914,"(41.866254930227, -87.72704914147508)"
60330,wiley's chicken & ribs,wiley's chicken & ribs,2009371.0,restaurant,risk 1 (high),3853 w madison st ,chicago,il,60624.0,02/23/2010,license,fail,41.88065243,-87.72289201,"(41.880652427588586, -87.72289201198986)"
60331,academy of global citizenship,academy of global citizenship,1980678.0,school,risk 1 (high),4647 w 47th st ,chicago,il,60632.0,02/24/2010,canvass re-inspection,pass,41.80755107,-87.74009675,"(41.80755106726146, -87.74009675088773)"
60332,st. richard school,st. richard school,2040659.0,school,risk 1 (high),5025 s kenneth ave ,chicago,il,60632.0,02/24/2010,canvass,pass,41.80148217,-87.73427404,"(41.801482166928984, -87.73427404346943)"
60333,bobak sausage company,bobak sausage company,23290.0,grocery store,risk 1 (high),5275 s archer ave ,chicago,il,60632.0,02/24/2010,canvass,pass w/ conditions,41.79928776,-87.73837902,"(41.79928776070369, -87.73837902368739)"
60334,subway,subway,1742947.0,restaurant,risk 1 (high),3900 w madison st ,chicago,il,60624.0,02/26/2010,canvass,pass w/ conditions,41.88086516,-87.72337597,"(41.880865155903734, -87.7233759677506)"
60335,the renaissance at midway,the renaissance at midway,1144625.0,long term care,risk 1 (high),4437 s cicero ave ,chicago,il,60632.0,02/26/2010,canvass,fail,41.811989600000004,-87.74312825,"(41.811989599987115, -87.74312824835363)"
60336,"kids imaginations, inc.","kids imaginations, inc.",1330715.0,children's services facility,risk 1 (high),5334 s archer ave ,chicago,il,60632.0,02/26/2010,license re-inspection,pass,41.79904124,-87.74123049,"(41.79904124083891, -87.74123048612732)"
60338,the great american cheese,the great american cheese,1979680.0,wholesale,risk 2 (medium),4727 s talman ave ,chicago,il,60632.0,03/03/2010,license re-inspection,pass,41.80754038,-87.69036785,"(41.807540376901045, -87.69036784696767)"
60339,dollar general  store # 12061,dollar general store #12061,2009491.0,grocery store,risk 3 (low),4046 w roosevelt rd ,chicago,il,60624.0,03/04/2010,license re-inspection,pass,41.86625493,-87.72704914,"(41.866254930227, -87.72704914147508)"
60340,family dollar  #5877,family dollar  #5877,1382862.0,empty,risk 3 (low),4042 w roosevelt rd ,chicago,il,60624.0,03/04/2010,canvass,pass,41.86625738,-87.72687882,"(41.866257378192785, -87.72687882014701)"
60341,ymca garfiled family development center,ymca garfiled family development center,1168130.0,children's services facility,risk 1 (high),7 n homan blvd ,chicago,il,60624.0,03/04/2010,canvass,pass,41.88116608,-87.7108666,"(41.881166080829644, -87.71086660068175)"
60342,the original maxwell street,the original maxwell street,1143094.0,restaurant,risk 2 (medium),3801 w harrison st ,chicago,il,60624.0,03/04/2010,complaint,pass,41.87340465,-87.72039963,"(41.87340464534467, -87.72039962829741)"
60343,eddy's grille house inc.,eddy's grille house inc.,1903785.0,restaurant,risk 2 (medium),3825 w roosevelt rd ,chicago,il,60624.0,03/04/2010,complaint,pass,41.86611757,-87.72107503,"(41.86611757403345, -87.7210750331341)"
60344,the renaissance at midway,the renaissance at midway,1144625.0,long term care,risk 1 (high),4437 s cicero ave ,chicago,il,60632.0,03/05/2010,canvass re-inspection,pass,41.811989600000004,-87.74312825,"(41.811989599987115, -87.74312824835363)"
60345,la cebollita restaurant,la cebollita restaurant,1145606.0,restaurant,risk 1 (high),4343 w 47th st ,chicago,il,60632.0,03/05/2010,complaint re-inspection,pass,41.80764585,-87.73272528,"(41.80764585138776, -87.73272527973798)"
60346,wing wah lau restaurant,wing wah lau restaurant,2020867.0,restaurant,risk 1 (high),4340 s archer ave ,chicago,il,60632.0,03/05/2010,license re-inspection,pass,41.81455427,-87.7037213,"(41.814554270530905, -87.70372129941862)"
60347,wing wah lau,wing wah lau,1042730.0,empty,risk 1 (high),4340 s archer ave ,chicago,il,60632.0,03/05/2010,out of business,pass,41.81455427,-87.7037213,"(41.814554270530905, -87.70372129941862)"
60348,birrieria jalisco,birrieria jalisco,1772607.0,restaurant,risk 1 (high),2462 w 47th st ,chicago,il,60632.0,03/05/2010,canvass,pass,41.80851121,-87.68669535,"(41.808511205858146, -87.68669535004372)"
60349,super carniceria el pollo,super carniceria el pollo,41768.0,grocery store,risk 1 (high),2458 w 47th st ,chicago,il,60632.0,03/05/2010,tag removal,pass,41.80851351,-87.68655702,"(41.808513511398374, -87.68655702431569)"
60350,providence st. mel school,providence st. mel school,2040661.0,school,risk 2 (medium),119 s central park ave ,chicago,il,60624.0,03/08/2010,canvass,pass,41.87890206,-87.71568319,"(41.878902061837714, -87.71568319419137)"
60351,subway,subway,1953837.0,restaurant,risk 1 (high),304 n pulaski rd ,chicago,il,60624.0,03/08/2010,canvass,pass w/ conditions,41.88553355,-87.72595291,"(41.885533551021155, -87.7259529067683)"
60352,reme food inc.,reme food inc.,2021675.0,grocery store,risk 2 (medium),220 n homan ave ,chicago,il,60624.0,03/08/2010,license,fail,41.88529263,-87.71128591,"(41.8852926316512, -87.7112859071666)"
60353,madison  street burgers,abe's super dog,2021516.0,restaurant,risk 2 (medium),3407 1/2 w madison st ,chicago,il,60624.0,03/08/2010,license,fail,41.88080462,-87.7113755,"(41.8808046152, -87.71137549591673)"
60354,carnitas don rafa inc,carnitas don rafa,57160.0,restaurant,risk 1 (high),4619 s kedzie ave ,chicago,il,60632.0,03/09/2010,canvass,pass w/ conditions,41.8093419,-87.70387672,"(41.80934190042302, -87.70387671887354)"
60355,carnitas don rafa inc,carnitas don rafa,1991086.0,restaurant,risk 1 (high),4619 s kedzie ave ,chicago,il,60632.0,03/09/2010,task force liquor (1481),pass,41.8093419,-87.70387672,"(41.80934190042302, -87.70387671887354)"
60356,cermak produce,cermak produce,1515206.0,grocery store,risk 1 (high),5220 s pulaski rd ,chicago,il,60632.0,03/11/2010,complaint,pass,41.79799187,-87.72344374,"(41.797991869962225, -87.723443740796)"
60357,cocula restaurant,cocula restaurant,75052.0,restaurant,risk 1 (high),5241 s pulaski rd ,chicago,il,60632.0,03/11/2010,canvass,pass,41.79748341,-87.72313507,"(41.79748340867383, -87.7231350726269)"
60358,chop suey express,chop suey express,33687.0,restaurant,risk 1 (high),5160 s pulaski rd ,chicago,il,60632.0,03/11/2010,canvass,pass,41.79875026,-87.72346641,"(41.79875025743268, -87.72346641018879)"
60359,madison  street burgers,abe's super dog,2021516.0,restaurant,risk 2 (medium),3407 1/2 w madison st ,chicago,il,60624.0,03/12/2010,license re-inspection,fail,41.88080462,-87.7113755,"(41.8808046152, -87.71137549591673)"
60360,saint agatha catholic academy,presentation campus,2040665.0,school,risk 1 (high),3900 w lexington st ,chicago,il,60624.0,03/12/2010,canvass,pass,41.87176641,-87.72304219,"(41.87176640567344, -87.72304219337073)"
60361,homan square cafe,homan square cafe,81024.0,restaurant,risk 1 (high),3333 w arthington st ,chicago,il,60624.0,03/12/2010,canvass,pass,41.86990722,-87.70954806,"(41.869907224635654, -87.70954805729411)"
60362,eurest dining services @ safer foundation,eurest dining services @ safer foundation,21596.0,restaurant,risk 1 (high),3210 w arthington st ,chicago,il,60624.0,03/12/2010,canvass,pass,41.87016706,-87.70628937,"(41.87016705935397, -87.70628936640078)"
60363,4700 pete's fresh market,pete's fresh market,1243125.0,grocery store,risk 1 (high),4700 s kedzie ave ,chicago,il,60632.0,03/15/2010,complaint,pass,41.80804727,-87.70411882,"(41.80804727165029, -87.70411882229871)"
60364,chinatown buffet,chinatown buffet,1841897.0,restaurant,risk 1 (high),5030-5050 s kedzie ave ,chicago,il,60632.0,03/15/2010,canvass,fail,41.80167003,-87.70393836,"(41.801670034831716, -87.70393836191948)"
60365,john marshall high school,john marshall high school,47041.0,school,risk 1 (high),3250 w adams  (200s) ,chicago,il,60624.0,03/16/2010,canvass,fail,41.87847194,-87.70801612,"(41.87847194167412, -87.70801612307142)"
60366,"abe's super dog, inc.","abe's super dog, inc.",1841549.0,empty,risk 2 (medium),3407 1/2 w madison st ,chicago,il,60624.0,03/16/2010,canvass,pass,41.88080462,-87.7113755,"(41.8808046152, -87.71137549591673)"
60367,madison  street burgers,abe's super dog,2021516.0,restaurant,risk 2 (medium),3407 1/2 w madison st ,chicago,il,60624.0,03/16/2010,license re-inspection,pass,41.88080462,-87.7113755,"(41.8808046152, -87.71137549591673)"
60368,john milton gregory,gregory elementary,23441.0,school,risk 1 (high),3715 w polk    (800s) ,chicago,il,60624.0,03/17/2010,canvass,pass,41.87071468,-87.71867323,"(41.87071467549844, -87.71867322680936)"
60369,uncle remus,uncle remus,1305369.0,restaurant,risk 1 (high),4144 w madison st ,chicago,il,60624.0,03/17/2010,short form complaint,pass,41.88078471,-87.72986386,"(41.88078470739971, -87.72986386402633)"
60370,reme food inc.,reme food inc.,2021675.0,grocery store,risk 2 (medium),220 n homan ave ,chicago,il,60624.0,03/17/2010,license,fail,41.88529263,-87.71128591,"(41.8852926316512, -87.7112859071666)"
60371,city submarine inc.,city submarine inc.,1845223.0,restaurant,risk 1 (high),3849 w madison st ,chicago,il,60624.0,03/17/2010,canvass,pass,41.88065415,-87.72273803,"(41.880654149623446, -87.72273803344112)"
60372,taqueria el tenampa,hacienda  del sol,2014003.0,restaurant,risk 1 (high),5315-17 s pulaski rd ,chicago,il,60632.0,03/18/2010,license-task force,fail,41.79636966,-87.72310369,"(41.796369658416275, -87.7231036884829)"
60373,taqueria el tenampa,hacienda  del sol,2014004.0,restaurant,risk 3 (low),5315-17 s pulaski rd ,chicago,il,60632.0,03/18/2010,task force liquor 1475,fail,41.79636966,-87.72310369,"(41.796369658416275, -87.7231036884829)"
60374,chuck 'e' cheese's,chuck 'e' cheese's,41897.0,restaurant,risk 1 (high),5030 s kedzie ave ,chicago,il,60632.0,03/18/2010,canvass,pass,41.80167003,-87.70393836,"(41.801670034831716, -87.70393836191948)"
60375,chinatown buffet,chinatown buffet,1841897.0,restaurant,risk 1 (high),5030-5050 s kedzie ave ,chicago,il,60632.0,03/18/2010,tag removal,pass,41.80167003,-87.70393836,"(41.801670034831716, -87.70393836191948)"
60376,pope john paul catholic,pope john paul catholic,2040668.0,school,risk 1 (high),4325 s richmond st ,chicago,il,60632.0,03/19/2010,canvass,fail,41.81472363,-87.69794253,"(41.81472363423928, -87.69794253337163)"
60377,leon's bar-b-que-#4,leon's bar-b-que-#4,43932.0,restaurant,risk 1 (high),4550 s archer ave ,chicago,il,60632.0,03/19/2010,canvass,pass,41.81036869,-87.71053551,"(41.81036868999998, -87.71053550919665)"
60378,mariscos bahia,"elias tacos, incorporated",1488236.0,restaurant,risk 1 (high),4465 s archer ave ,chicago,il,60632.0,03/19/2010,canvass,fail,41.81205449,-87.70733017,"(41.812054489122886, -87.70733017209243)"
60379,chinatown buffet,chinatown buffet,1841897.0,restaurant,risk 1 (high),5030-5050 s kedzie ave ,chicago,il,60632.0,03/23/2010,canvass re-inspection,pass,41.80167003,-87.70393836,"(41.801670034831716, -87.70393836191948)"
60380,alicia's  tamales,alicia's tamales,1980326.0,restaurant,risk 1 (high),2753 w 55th st ,chicago,il,60632.0,03/23/2010,canvass,pass w/ conditions,41.79358651,-87.69348088,"(41.79358650618111, -87.6934808799233)"
60381,john marshall high school,john marshall high school,47041.0,school,risk 1 (high),3250 w adams  (200s) ,chicago,il,60624.0,03/24/2010,canvass re-inspection,pass,41.87847194,-87.70801612,"(41.87847194167412, -87.70801612307142)"
60382,ymca marshall family dev cent,ymca marshall family dev cent,15733.0,children's services facility,risk 1 (high),3250 w adams st ,chicago,il,60624.0,03/24/2010,canvass,fail,41.87847194,-87.70801612,"(41.87847194167412, -87.70801612307142)"
60383,reme food inc.,reme food inc.,2021675.0,grocery store,risk 2 (medium),220 n homan ave ,chicago,il,60624.0,03/24/2010,license re-inspection,pass,41.88529263,-87.71128591,"(41.8852926316512, -87.7112859071666)"
60384,mcdonald's,mcdonald's,33706.0,restaurant,risk 2 (medium),3200 w roosevelt rd ,chicago,il,60624.0,03/24/2010,complaint,fail,41.86651389,-87.70573359999999,"(41.86651388819227, -87.70573359902552)"
60385,la central bakery,panderia la central bakery,2026360.0,bakery,risk 2 (medium),4124 w 47th st ,chicago,il,60632.0,03/25/2010,license,fail,41.80793632,-87.72719706,"(41.80793631841222, -87.72719705830171)"
60386,dunajec inc,dunajec,55891.0,grocery store,risk 1 (high),5060 s archer ave ,chicago,il,60632.0,03/25/2010,canvass,fail,41.80126689,-87.72691925,"(41.80126688672693, -87.72691924778876)"
60387,los delfines #2,los delfines #2,1547805.0,restaurant,risk 1 (high),5207-5209 s archer ave ,chicago,il,60632.0,03/25/2010,canvass,pass w/ conditions,41.79984493,-87.73474014,"(41.79984493066714, -87.73474013816828)"
60388,pope john paul catholic,pope john paul catholic,2040668.0,school,risk 1 (high),4325 s richmond st ,chicago,il,60632.0,03/26/2010,canvass re-inspection,pass,41.81472363,-87.69794253,"(41.81472363423928, -87.69794253337163)"
60389,dunajec inc,dunajec,55891.0,grocery store,risk 1 (high),5060 s archer ave ,chicago,il,60632.0,03/26/2010,tag removal,pass,41.80126689,-87.72691925,"(41.80126688672693, -87.72691924778876)"
60390,mariscos bahia,"elias tacos, incorporated",1488236.0,restaurant,risk 1 (high),4465 s archer ave ,chicago,il,60632.0,03/26/2010,canvass re-inspection,pass,41.81205449,-87.70733017,"(41.812054489122886, -87.70733017209243)"
60391,all style buffet,all style buffet,1959502.0,restaurant,risk 1 (high),4305 s pulaski rd ,chicago,il,60632.0,03/26/2010,suspected food poisoning,pass w/ conditions,41.8149936,-87.7237077,"(41.814993602943076, -87.7237076952937)"
60392,fifth city child development,fifth city child development,25796.0,daycare (2 - 6 years),risk 1 (high),3411 w fifth ave ,chicago,il,60624.0,03/29/2010,canvass,fail,41.87679531,-87.71128878,"(41.876795310698334, -87.71128878015891)"
60393,"porky's sports bar & grill , inc.","porky's sports bar & grill,inc.",1999191.0,restaurant,risk 1 (high),4556 w roosevelt rd ,chicago,il,60624.0,03/29/2010,canvass,fail,41.86607194,-87.73976973,"(41.866071937099434, -87.73976972613504)"
60394,la central bakery,panderia la central bakery,2026360.0,bakery,risk 2 (medium),4124 w 47th st ,chicago,il,60632.0,03/30/2010,license re-inspection,pass,41.80793632,-87.72719706,"(41.80793631841222, -87.72719705830171)"
60395,dunkin donuts,dunkin donuts,75929.0,restaurant,risk 2 (medium),4701 s kedzie ave ,chicago,il,60632.0,03/30/2010,canvass,fail,41.80805427,-87.70382554,"(41.80805426764556, -87.70382554114951)"
60396,nicky's hot dogs,nicky's hot dogs,3903.0,restaurant,risk 2 (medium),3140 w 47th st ,chicago,il,60632.0,03/30/2010,complaint,pass,41.80824449,-87.70316886,"(41.80824449155079, -87.70316885960831)"
60397,walgreens #05867,walgreens #05867,2004330.0,grocery store,risk 3 (low),3943 w 47th st ,chicago,il,60632.0,04/01/2010,license-task force,pass,41.80777906,-87.72284695,"(41.80777906430707, -87.7228469466131)"
60398,walgreens # 05867,walgreens # 05867,1222575.0,grocery store,risk 3 (low),3943 w 47th st ,chicago,il,60632.0,04/01/2010,canvass,pass,41.80777906,-87.72284695,"(41.80777906430707, -87.7228469466131)"
60399,little caesar pizza #1651,little caesar's pizza,2223.0,restaurant,risk 2 (medium),3225 w 47th pl ,chicago,il,60632.0,04/01/2010,short form complaint,pass,41.806698499999996,-87.70490021,"(41.80669850400396, -87.70490020855112)"
60400,seven star chinese cuisine,seven star chinese cuisine,1914170.0,restaurant,risk 1 (high),3209 w 47th pl ,chicago,il,60632.0,04/01/2010,canvass,pass,41.80670751,-87.70431938,"(41.80670750866157, -87.70431938269333)"
